Scores:
|	| Prec 	| Rec 	| F1 	| Supp 	|
| NT "NP"	| 0.818	| 0.773	| 0.795	| 19133	|
| NT "N"	| 0.683	| 0.949	| 0.794	| 21941	|
| NT "N/N"	| 0.594	| 0.667	| 0.628	| 9473	|
| SHIFT	| 0.859	| 0.893	| 0.876	| 55371	|
| REDUCE	| 0.995	| 1.000	| 0.998	| 116088	|
| NT ","	| 0.575	| 0.628	| 0.600	| 3047	|
| NT "N[conj]"	| 0.551	| 0.912	| 0.687	| 215	|
| NT "N\\N"	| 1.000	| 0.006	| 0.011	| 177	|
| NT "S[dcl]"	| 0.954	| 0.937	| 0.945	| 7472	|
| NT "NP[nb]/N"	| 0.432	| 0.003	| 0.007	| 5461	|
| NT "N/N[conj]"	| 1.000	| 0.000	| 0.000	| 51	|
| NT "conj"	| 0.790	| 0.606	| 0.686	| 1162	|
| NT "NP\\NP"	| 0.777	| 0.886	| 0.828	| 4081	|
| NT "(NP\\NP)/NP"	| 0.636	| 0.990	| 0.774	| 2600	|
| NT "S[dcl]\\NP"	| 0.564	| 0.969	| 0.713	| 5584	|
| NT "(S[dcl]\\NP)/NP"	| 0.267	| 0.146	| 0.189	| 1042	|
| NT "(S\\NP)\\(S\\NP)	| 0.717	| 0.919	| 0.806	| 3425	|
| NT "S[dcl]\\NP[conj]	| 1.000	| 0.000	| 0.000	| 143	|
| NT "(S[dcl]\\NP)/(S[	| 0.000	| 0.000	| 0.000	| 872	|
| NT "S[b]\\NP"	| 0.791	| 0.713	| 0.750	| 2217	|
| NT "((S\\NP)\\(S\\NP	| 0.531	| 0.889	| 0.665	| 1357	|
| NT "(S[b]\\NP)/NP"	| 0.380	| 0.777	| 0.510	| 853	|
| NT "."	| 0.998	| 0.969	| 0.983	| 2352	|
| NT ":"	| 1.000	| 0.310	| 0.474	| 174	|
| NT "(N/N)/(N/N)"	| 1.000	| 0.000	| 0.000	| 369	|
| NT "S[adj]\\NP"	| 0.823	| 0.644	| 0.723	| 967	|
| NT "NP[conj]"	| 0.000	| 0.000	| 0.000	| 1051	|
| NT "S[pss]\\NP"	| 0.689	| 0.662	| 0.675	| 1207	|
| NT "N/N[num]"	| 1.000	| 0.000	| 0.000	| 347	|
| NT "N[num]"	| 0.842	| 0.997	| 0.913	| 681	|
| NT "(NP\\NP)/(NP\\NP	| 1.000	| 0.000	| 0.000	| 145	|
| NT "(N/N)/N"	| 1.000	| 0.000	| 0.000	| 7	|
| NT "RRB"	| 1.000	| 0.000	| 0.000	| 71	|
| NT "(N\\N)/N"	| 1.000	| 0.000	| 0.000	| 23	|
| NT "((NP\\NP)/(NP\\N	| 1.000	| 0.000	| 0.000	| 9	|
| NT "(((NP\\NP)/(NP\\	| 1.000	| 0.000	| 0.000	| 8	|
| NT ";"	| 1.000	| 0.000	| 0.000	| 80	|
| NT "((S\\NP)\\(S\\NP	| 1.000	| 0.000	| 0.000	| 237	|
| NT "S[ng]\\NP"	| 0.683	| 0.543	| 0.605	| 1002	|
| NT "(S[ng]\\NP)/NP"	| 0.387	| 0.531	| 0.448	| 382	|
| NT "(S\\NP)/(S\\NP)"	| 0.000	| 0.000	| 0.000	| 470	|
| NT "(NP\\NP)/PP"	| 1.000	| 0.000	| 0.000	| 28	|
| NT "PP"	| 0.763	| 0.698	| 0.729	| 922	|
| NT "PP/NP"	| 0.911	| 0.987	| 0.948	| 851	|
| NT "(S[dcl]\\NP)/(S[	| 1.000	| 0.000	| 0.000	| 354	|
| NT "(S[adj]\\NP)/(S[	| 0.263	| 0.331	| 0.293	| 169	|
